# CDet all-pixel ECal-CDet timing-offset extraction
# run 5710
# calibration_stage 7
# timing_units ns
# ecal_energy_cut_gev 1 12
# dt = tECal - tCDetLE
# fit_interval_ns -30 0
# calibration_centroid_source gaus(0)+pol1(3)_signal_mean; background subtraction is diagnostic only
# background_fit_interval_ns -60 30
# peak_seed_interval_ns -25 -5
# background_rejection_nsigma 2.5
# reference_scope detector-wide
# detector_mu0_ns -8.70682 detector_mu0_err_ns 0.00557766
# residual_correction = mu_i - detector_mu0; total_offset = existing_offset + residual_correction
# pixel_id bar entries fit_status valid_fit detector_reference_valid mu_ns mu_err_ns sigma_ns sigma_err_ns residual_correction_ns correction_err_ns total_offset_ns detector_mu0_ns detector_mu0_err_ns chi2 ndf chi2_ndf amplitude amplitude_err background_amplitude background_amplitude_limit background_mean_ns background_sigma_ns reject_low_ns reject_high_ns validity_code failure_reason
1533 95 39 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1534 95 132 0 1 1 -4.77925 2.44914 5.40209 3.06241 3.92757 2.44913 -0.000876118 -8.70682 0.00557766 13.7941 12 1.1495 24.9475 24.7048 0.998292 1 -19.1131 16.5289 -18.2845 8.72598 10 "valid"
1535 95 196 0 1 1 -5.34217 0.239567 2.36169 0.48322 3.36465 0.239502 -3.09408 -8.70682 0.00557766 13.1722 10 1.31722 29.7888 3.22064 3.99969 4 -7.447 5.97708 -11.2464 0.562065 10 "valid"
1536 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1537 96 18 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1538 96 19 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1539 96 47 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1540 96 50 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1541 96 70 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1542 96 27 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1543 96 14 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1544 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1545 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1546 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1547 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1548 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1549 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1550 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1551 96 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1552 97 261 0 1 1 -5.98474 0.46032 3.94757 0.734873 2.72208 0.460286 5.58854 -8.70682 0.00557766 8.92649 13 0.686653 33.6366 5.97431 1 1 2.88104 90 -15.8537 3.88418 10 "valid"
1553 97 284 0 1 1 -6.53523 0.344363 2.82691 0.377785 2.17159 0.344318 -2.21817 -8.70682 0.00557766 9.51798 11 0.865271 33.5502 3.69625 1.2194 2 8.43634 39.8414 -13.6025 0.532035 10 "valid"
1554 97 272 0 1 1 -7.35009 0.170337 1.37435 0.157084 1.35673 0.170246 -2.27735 -8.70682 0.00557766 9.78708 10 0.978708 37.6858 4.83629 18.9902 21 -4.48174 3.73748 -10.786 -3.91422 10 "valid"
1555 97 94 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1556 97 195 0 1 1 -6.11971 0.267108 1.48933 0.335268 2.58711 0.26705 -3.27476 -8.70682 0.00557766 7.70321 5 1.54064 27.4515 4.39416 9.96735 12 -0.342557 1.78793 -9.84303 -2.39639 10 "valid"
1557 97 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1558 97 310 0 1 1 -6.6046 0.178422 1.90984 0.192893 2.10222 0.178335 -2.50406 -8.70682 0.00557766 4.13626 7 0.590895 48.7959 4.29894 14 14 -2.92449 3.49373 -11.3792 -1.83 10 "valid"
1559 97 29 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1560 97 93 -1 0 1 nan nan nan nan 0 nan -3.92451 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1561 97 22 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1562 97 10 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1563 97 21 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1564 97 21 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1565 97 6 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1566 97 61 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1567 97 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1568 98 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1569 98 52 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1570 98 16 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1571 98 15 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1572 98 42 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1573 98 30 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1574 98 44 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1575 98 33 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1576 98 211 0 1 1 -6.53553 0.229808 2.7068 0.339764 2.17129 0.229741 10.0085 -8.70682 0.00557766 9.10177 12 0.758481 28.0729 2.77049 1.5023 3 -5.81763 21.8011 -13.3025 0.231461 10 "valid"
1577 98 213 0 1 1 -6.77262 0.209707 2.28154 0.264072 1.9342 0.209633 9.37721 -8.70682 0.00557766 8.90861 13 0.685278 29.2973 3.05785 2.90576 6 -8.97294 12.4924 -12.4765 -1.06877 10 "valid"
1578 98 177 0 1 1 -6.70672 0.242316 2.23512 0.336413 2.0001 0.242252 9.4283 -8.70682 0.00557766 9.36058 12 0.780048 23.5517 2.91562 2.26643 4 -6.27361 13.6714 -12.2945 -1.11892 10 "valid"
1579 98 158 0 1 1 -5.64191 0.238419 2.10892 0.30492 3.06491 0.238354 8.58602 -8.70682 0.00557766 2.05051 10 0.205051 23.0314 2.95228 6 6 -3.91797 5.47186 -10.9142 -0.369615 10 "valid"
1580 98 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1581 98 60 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1582 98 30 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1583 98 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1584 99 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1585 99 34 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1586 99 41 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1587 99 9 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1588 99 114 0 1 1 -8.40831 0.648882 2.38618 0.61718 0.298509 0.648858 3.91385 -8.70682 0.00557766 11.8833 14 0.848805 9.33018 1.94205 1.64116 9 -0.348195 24.7853 -14.3738 -2.44286 10 "valid"
1589 99 102 0 1 1 -7.23948 0.292831 2.06936 0.278654 1.46734 0.292778 5.24074 -8.70682 0.00557766 7.32257 13 0.563275 14.8415 2.17074 1.15125 2 -4.35828 44.5529 -12.4129 -2.06607 10 "valid"
1590 99 192 0 1 1 -7.70522 0.275133 2.49051 0.283689 1.0016 0.275077 5.99188 -8.70682 0.00557766 5.75476 14 0.411055 23.8514 2.63608 1.54377 4 -8.42145 31.318 -13.9315 -1.47896 10 "valid"
1591 99 273 0 1 1 -7.98226 0.260473 2.2357 0.245541 0.724556 0.260414 4.74005 -8.70682 0.00557766 10.7562 13 0.8274 30.0299 3.32037 10 10 -6.21324 4.74393 -13.5715 -2.39301 10 "valid"
1592 99 282 0 1 1 -7.2661 0.416781 3.32258 0.477261 1.44072 0.416743 5.44867 -8.70682 0.00557766 20.2123 13 1.55479 30.5743 3.00431 1.51817 6 3.31781 24.4653 -15.5726 1.04035 10 "valid"
1593 99 237 0 1 1 -8.01578 0.251541 2.5642 0.230828 0.691036 0.251479 6.8228 -8.70682 0.00557766 20.5999 13 1.58461 31.1353 2.74337 1.76261 4 -2.48345 21.5885 -14.4263 -1.60529 10 "valid"
1594 99 187 0 1 1 -7.29084 0.346184 2.48628 0.306493 1.41598 0.346139 6.75929 -8.70682 0.00557766 17.3091 15 1.15394 20.7704 2.52046 1.25454 7 -4.75572 26.4801 -13.5065 -1.07515 10 "valid"
1595 99 56 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1596 99 117 0 1 1 -7.23559 0.446718 2.32183 0.550909 1.47123 0.446683 5.43871 -8.70682 0.00557766 8.50466 10 0.850466 11.4609 2.18181 2.16063 4 -10.8265 13.9744 -13.0402 -1.43102 10 "valid"
1597 99 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1598 99 63 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1599 99 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1600 100 74 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1601 100 72 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1602 100 224 0 1 1 -6.32285 0.369625 3.83172 0.671121 2.38397 0.369582 4.05968 -8.70682 0.00557766 9.81537 12 0.817947 26.8267 3.77275 0.99997 1 -4.60494 89.9784 -15.9021 3.25645 10 "valid"
1603 100 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1604 100 42 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1605 100 284 0 1 1 -7.33005 0.209022 2.6913 0.209185 1.37677 0.208947 2.82597 -8.70682 0.00557766 15.3542 15 1.02361 37.2193 2.97676 1.41956 5 -3.40013 28.0464 -14.0583 -0.601806 10 "valid"
1606 100 325 0 1 1 -7.58413 0.166334 2.44687 0.146486 1.1227 0.166241 4.03872 -8.70682 0.00557766 12.7236 12 1.0603 48.3673 3.4731 1.5381 3 -5.72649 18.878 -13.7013 -1.46695 10 "valid"
1607 100 109 0 1 1 -7.8013 0.321949 2.01847 0.370773 0.905518 0.321901 2.31528 -8.70682 0.00557766 10.0488 10 1.00488 14.0182 2.45675 2.72465 4 -8.27996 8.50069 -12.8475 -2.75513 10 "valid"
1608 100 328 0 1 1 -7.466 0.164647 2.64732 0.163459 1.24082 0.164553 2.65144 -8.70682 0.00557766 9.55672 14 0.682623 47.6954 3.27656 1.37003 3 1.60252 25.6052 -14.0843 -0.84771 10 "valid"
1609 100 375 0 1 1 -7.36521 0.175674 2.80309 0.214919 1.34161 0.175585 3.20102 -8.70682 0.00557766 4.9819 12 0.415158 51.3787 3.44205 1.82796 3 -9.25171 15.8532 -14.3729 -0.357491 10 "valid"
1610 100 438 0 1 1 -7.20087 0.160102 2.77337 0.174757 1.50595 0.160004 3.26083 -8.70682 0.00557766 12.2504 11 1.11367 63.1482 3.75434 1.56062 3 -59.9471 83.7997 -14.1343 -0.267451 10 "valid"
1611 100 170 0 1 1 -7.24441 0.228365 1.87923 0.294123 1.46241 0.228297 2.1908 -8.70682 0.00557766 4.9145 12 0.409542 24.4079 3.49475 2.71433 7 -5.83796 14.1657 -11.9425 -2.54634 10 "valid"
1612 100 32 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1613 100 78 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1614 100 77 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1615 100 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1616 101 257 0 1 1 -7.24255 0.241777 2.8184 0.265689 1.46427 0.241713 5.47372 -8.70682 0.00557766 7.985 15 0.532333 32.2978 2.81762 1.11327 2 10.0729 64.6087 -14.2886 -0.196544 10 "valid"
1617 101 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1618 101 82 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1619 101 174 0 1 1 -6.12077 0.723187 3.71513 1.02119 2.58605 0.723166 4.02173 -8.70682 0.00557766 11.4196 11 1.03815 23.2425 5.97428 1.43474 2 -59.9987 89.9943 -15.4086 3.16707 10 "valid"
1620 101 115 0 1 1 -6.71911 0.497724 2.79348 0.670918 1.98771 0.497692 2.86675 -8.70682 0.00557766 8.09251 12 0.674376 12.7972 2.0394 0.999966 1 -5.55465 89.9958 -13.7028 0.264592 10 "valid"
1621 101 42 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1622 101 34 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1623 101 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1624 101 297 0 1 1 -7.76338 0.222709 3.12858 0.254373 0.943437 0.222639 1.90934 -8.70682 0.00557766 12.1938 14 0.870983 36.911 2.78872 1.22292 2 -11.5763 31.2562 -15.5848 0.0580635 10 "valid"
1625 101 196 0 1 1 -7.70798 0.381792 3.17808 0.406209 0.998838 0.381751 0.527061 -8.70682 0.00557766 3.45951 12 0.288292 23.0707 2.3308 2 2 -4.64641 10.7457 -15.6532 0.237217 10 "valid"
1626 101 319 0 1 1 -7.56129 0.285154 3.12611 0.271691 1.14553 0.2851 2.61675 -8.70682 0.00557766 8.56757 13 0.659044 39.2583 2.96111 2.24796 4 -59.9412 58.367 -15.3766 0.253986 10 "valid"
1627 101 10 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1628 101 48 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1629 101 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1630 101 69 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1631 101 115 0 1 1 -7.79611 0.250187 2.102 0.227378 0.91071 0.250125 0.161747 -8.70682 0.00557766 2.85006 11 0.259097 19.2532 2.45256 1 1 -3.18411 89.9989 -13.0511 -2.5411 10 "valid"
1632 102 145 0 1 1 -7.23175 0.291823 2.39037 0.351923 1.47507 0.29177 6.86788 -8.70682 0.00557766 5.43938 10 0.543938 20.6969 2.59402 1.90011 4 -15.6698 31.8194 -13.2077 -1.25582 10 "valid"
1633 102 104 0 1 1 -6.98638 0.308647 2.18594 0.289302 1.72044 0.308597 3.33826 -8.70682 0.00557766 5.15976 11 0.469069 16.4088 2.17612 1.48371 2 -59.9791 73.3515 -12.4512 -1.52153 10 "valid"
1634 102 111 0 1 1 -7.63007 0.323966 1.94429 0.270825 1.07675 0.323918 4.06689 -8.70682 0.00557766 5.76629 14 0.411878 16.3454 2.46177 1.55391 2 -2.33655 14.3481 -12.4908 -2.76934 10 "valid"
1635 102 70 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1636 102 82 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1637 102 79 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1638 102 54 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1639 102 54 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1640 102 125 0 1 1 -5.95302 2.88358 5.70837 3.42234 2.7538 2.88357 5.08157 -8.70682 0.00557766 11.3689 11 1.03354 18.4936 17.9144 0.999994 1 0.580531 89.9999 -20.2239 8.3179 10 "valid"
1641 102 173 0 1 1 -7.24553 0.258076 2.20857 0.262801 1.46129 0.258016 3.38281 -8.70682 0.00557766 7.6878 12 0.64065 22.8839 2.73029 6.99999 7 -4.21235 5.27465 -12.767 -1.7241 10 "valid"
1642 102 163 0 1 1 -8.51738 0.262159 1.79079 0.263373 0.189442 0.262099 2.68782 -8.70682 0.00557766 7.88114 11 0.716467 20.0434 3.08925 5.33329 8 -3.72099 7.24921 -12.9944 -4.0404 10 "valid"
1643 102 138 0 1 1 -8.30562 0.287825 1.68333 0.371693 0.401199 0.287771 2.52947 -8.70682 0.00557766 11.959 13 0.919927 15.4852 3.135 5.66359 8 -5.3654 5.9306 -12.514 -4.09729 10 "valid"
1644 102 32 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1645 102 20 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1646 102 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1647 102 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1648 103 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1649 103 92 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1650 103 137 0 1 1 -7.40633 0.411835 3.13405 0.600413 1.3005 0.411797 6.352 -8.70682 0.00557766 11.7351 13 0.902703 15.2924 1.93185 1.43654 3 -11.9701 24.6016 -15.2415 0.428802 10 "valid"
1651 103 54 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1652 103 116 0 1 1 -7.62676 1.01253 4.71814 1.98152 1.08006 1.01252 5.22834 -8.70682 0.00557766 11.6582 9 1.29536 13.9341 4.8709 0.999993 1 -35.789 41.8701 -19.4221 4.1686 10 "valid"
1653 103 216 0 1 1 -7.90887 0.277679 3.24457 0.377077 0.797949 0.277623 5.82844 -8.70682 0.00557766 14.9165 16 0.932281 25.077 2.37897 1.33954 2 -7.29765 25.6936 -16.0203 0.202552 10 "valid"
1654 103 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1655 103 144 0 1 1 -7.36431 0.579916 3.7472 0.675713 1.34251 0.579889 5.98877 -8.70682 0.00557766 14.6236 11 1.32942 16.8795 2.61484 0.999953 1 -12.4803 89.9933 -16.7323 2.0037 10 "valid"
1656 103 34 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1657 103 18 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1658 103 13 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1659 103 10 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1660 103 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1661 103 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1662 103 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1663 103 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1664 104 23 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1665 104 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1666 104 46 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1667 104 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1668 104 49 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1669 104 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1670 104 103 0 1 1 -15.6694 0.411597 1.18117 0.243783 -6.96254 0.411559 -4.48148 -8.70682 0.00557766 20.7114 20 1.03557 7.07951 2.12346 9.80207 17 8.72651 7.99491 -18.6223 -12.7164 10 "valid"
1671 104 29 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1672 104 29 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1673 104 26 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1674 104 189 0 1 1 -7.04391 0.289507 2.72124 0.493924 1.66291 0.289453 10.4291 -8.70682 0.00557766 11.9524 14 0.853741 22.2344 2.68814 1.37963 2 -8.74371 28.5671 -13.847 -0.240815 10 "valid"
1675 104 40 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1676 104 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1677 104 44 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1678 104 207 0 1 1 -6.69473 0.299887 3.05423 0.520044 2.01209 0.299836 11.0169 -8.70682 0.00557766 9.56342 13 0.735648 23.5081 2.59871 1.27475 2 -7.35402 38.4394 -14.3303 0.940839 10 "valid"
1679 104 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1680 105 213 0 1 1 -7.03149 0.699317 4.14159 1.42258 1.67533 0.699295 10.8838 -8.70682 0.00557766 6.17751 13 0.475193 23.6457 6.04778 0.999922 1 -28.1127 89.5734 -17.3855 3.32247 10 "valid"
1681 105 432 0 1 1 -7.09655 0.167154 2.37715 0.226567 1.61027 0.167061 8.22879 -8.70682 0.00557766 24.332 15 1.62214 52.4304 4.36306 13 13 -8.9164 5.25232 -13.0394 -1.15368 10 "valid"
