# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid constrained individual centroids
# pixel bar group entries source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
2037 127 254 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2038 127 254 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2039 127 254 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2040 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2041 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2042 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2043 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2044 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2045 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2046 127 255 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2047 127 255 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2048 128 256 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2049 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2050 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2051 128 256 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2052 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2053 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2054 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2055 128 256 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2056 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2057 128 257 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2058 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2059 128 257 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2060 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2061 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2062 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2063 128 257 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2064 129 258 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2065 129 258 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2066 129 258 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2067 129 258 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2068 129 258 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2069 129 258 20 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2070 129 258 21 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2071 129 258 36 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2072 129 259 22 group_fallback nan -8.07184 -8.07184 0.110422 2.98995 0.366737 0.366737 -1 "insufficient individual entries"
2073 129 259 29 group_fallback nan -8.07184 -8.07184 0.110422 2.98995 0.366737 0.366737 -1 "insufficient individual entries"
2074 129 259 48 group_fallback nan -8.07184 -8.07184 0.110422 2.98995 0.366737 0.366737 -1 "insufficient individual entries"
2075 129 259 65 group_fallback nan -8.07184 -8.07184 0.110422 2.98995 0.366737 0.366737 -1 "insufficient individual entries"
2076 129 259 200 group_fallback -7.98574 -8.07184 -8.07184 0.110422 2.98995 0.366737 4.60461 0 "individual constrained fit failed quality criteria"
2077 129 259 357 individual_fit -7.78528 -8.07184 -7.5523 0.242747 2.2482 0.886281 2.86804 0 "valid constrained fit"
2078 129 259 187 group_fallback -7.96845 -8.07184 -8.07184 0.110422 2.98995 0.366737 1.82536 0 "individual constrained fit failed quality criteria"
2079 129 259 254 group_fallback -7.82061 -8.07184 -8.07184 0.110422 2.98995 0.366737 5.70511 0 "individual constrained fit failed quality criteria"
2080 130 260 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2081 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2082 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2083 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2084 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2085 130 260 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2086 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2087 130 260 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2088 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2089 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2090 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2091 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2092 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2093 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2094 130 261 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2095 130 261 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2096 131 262 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2097 131 262 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2098 131 262 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2099 131 262 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2100 131 262 25 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2101 131 262 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2102 131 262 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2103 131 262 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2104 131 263 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2105 131 263 68 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2106 131 263 67 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2107 131 263 38 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2108 131 263 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2109 131 263 24 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2110 131 263 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2111 131 263 24 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2112 132 264 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2113 132 264 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2114 132 264 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2115 132 264 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2116 132 264 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2117 132 264 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2118 132 264 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2119 132 264 13 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2120 132 265 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2121 132 265 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2122 132 265 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2123 132 265 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2124 132 265 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2125 132 265 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2126 132 265 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2127 132 265 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2128 133 266 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2129 133 266 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2130 133 266 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2131 133 266 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2132 133 266 26 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2133 133 266 38 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2134 133 266 26 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2135 133 266 28 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2136 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2137 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2138 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2139 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2140 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2141 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2142 133 267 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2143 133 267 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2144 134 268 0 unused nan -8.18732 nan nan nan 0 0 -1 "known unused pixel"
2145 134 268 32 group_fallback nan -8.18732 -8.18732 0.13358 3.88938 0.251261 0.251261 -1 "insufficient individual entries"
2146 134 268 260 group_fallback -7.4803 -8.18732 -8.18732 0.13358 3.88938 0.251261 10.158 0 "individual constrained fit failed quality criteria"
2147 134 268 0 unused nan -8.18732 nan nan nan 0 0 -1 "known unused pixel"
2148 134 268 315 group_fallback -8.11027 -8.18732 -8.18732 0.13358 3.88938 0.251261 12.7078 0 "individual constrained fit failed quality criteria"
2149 134 268 99 group_fallback nan -8.18732 -8.18732 0.13358 3.88938 0.251261 0.251261 -1 "insufficient individual entries"
2150 134 268 380 group_fallback -8.57502 -8.18732 -8.18732 0.13358 3.88938 0.251261 12.0541 0 "individual constrained fit failed quality criteria"
2151 134 268 417 individual_fit -8.04764 -8.18732 -8.04485 0.31088 3.32931 0.393723 11.5978 0 "valid constrained fit"
2152 134 269 346 individual_fit -8.17399 -8.18836 -8.7732 0.533984 4.13161 -0.334621 10.9819 0 "valid constrained fit"
2153 134 269 393 individual_fit -7.99283 -8.18836 -7.98357 0.364253 3.53266 0.45501 11.4775 0 "valid constrained fit"
2154 134 269 305 individual_fit -8.04871 -8.18836 -8.4507 0.669752 4.78784 -0.0121273 11.1472 0 "valid constrained fit"
2155 134 269 56 group_fallback nan -8.18836 -8.18836 0.148088 4.0565 0.250213 0.250213 -1 "insufficient individual entries"
2156 134 269 14 group_fallback nan -8.18836 -8.18836 0.148088 4.0565 0.250213 0.250213 -1 "insufficient individual entries"
2157 134 269 0 group_fallback nan -8.18836 -8.18836 0.148088 4.0565 0.250213 0.250213 -1 "insufficient individual entries"
2158 134 269 121 group_fallback -6.67755 -8.18836 -8.18836 0.148088 4.0565 0.250213 12.8403 0 "individual constrained fit failed quality criteria"
2159 134 269 5 group_fallback nan -8.18836 -8.18836 0.148088 4.0565 0.250213 0.250213 -1 "insufficient individual entries"
2160 135 270 0 unused nan -6.5775 nan nan nan 0 0 -1 "known unused pixel"
2161 135 270 169 individual_fit -8.2857 -6.5775 -8.04105 0.712495 2.02873 0.397526 9.31995 0 "valid constrained fit"
2162 135 270 6 group_fallback nan -6.5775 -6.5775 0.531889 7.14822 1.86108 1.86108 -1 "insufficient individual entries"
2163 135 270 0 unused nan -6.5775 nan nan nan 0 0 -1 "known unused pixel"
2164 135 270 177 group_fallback 1.61937 -6.5775 -6.5775 0.531889 7.14822 1.86108 5.94463 0 "individual constrained fit failed quality criteria"
2165 135 270 282 individual_fit -4.60687 -6.5775 -6.66609 0.816829 3.67639 1.77249 9.77445 0 "valid constrained fit"
2166 135 270 265 group_fallback 1.42378 -6.5775 -6.5775 0.531889 7.14822 1.86108 7.1403 0 "individual constrained fit failed quality criteria"
2167 135 270 115 group_fallback -5.54519 -6.5775 -6.5775 0.531889 7.14822 1.86108 6.54915 0 "individual constrained fit failed quality criteria"
2168 135 271 0 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2169 135 271 0 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2170 135 271 0 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2171 135 271 0 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2172 135 271 0 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2173 135 271 318 individual_fit -8.13366 -8.79083 -7.968 0.421824 2.30983 0.470581 10.4761 0 "valid constrained fit"
2174 135 271 41 group_fallback nan -8.79083 -8.79083 0.213165 3.09121 -0.352253 -0.352253 -1 "insufficient individual entries"
2175 135 271 298 group_fallback -8.97654 -8.79083 -8.79083 0.213165 3.09121 -0.352253 9.83266 0 "individual constrained fit failed quality criteria"
2176 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2177 136 272 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2178 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2179 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2180 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2181 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2182 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2183 136 272 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2184 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2185 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2186 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2187 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2188 136 273 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2189 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2190 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2191 136 273 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2192 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2193 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2194 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2195 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2196 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2197 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2198 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2199 137 274 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2200 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2201 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2202 137 275 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2203 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2204 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2205 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2206 137 275 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
2207 137 275 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
2208 138 276 0 unused nan -6.00139 nan nan nan 0 0 -1 "known unused pixel"
2209 138 276 222 group_fallback -0.333605 -6.00139 -6.00139 1.86882 6.52144 2.43719 10.6483 0 "individual constrained fit failed quality criteria"
2210 138 276 152 individual_fit -8.79963 -6.00139 -7.39057 0.842621 2.58422 1.04801 14.0195 0 "valid constrained fit"
2211 138 276 11 group_fallback nan -6.00139 -6.00139 1.86882 6.52144 2.43719 2.43719 -1 "insufficient individual entries"
2212 138 276 23 group_fallback nan -6.00139 -6.00139 1.86882 6.52144 2.43719 2.43719 -1 "insufficient individual entries"
2213 138 276 19 group_fallback nan -6.00139 -6.00139 1.86882 6.52144 2.43719 2.43719 -1 "insufficient individual entries"
2214 138 276 24 group_fallback nan -6.00139 -6.00139 1.86882 6.52144 2.43719 2.43719 -1 "insufficient individual entries"
2215 138 276 18 group_fallback nan -6.00139 -6.00139 1.86882 6.52144 2.43719 2.43719 -1 "insufficient individual entries"
2216 138 277 16 group_fallback nan -8.1107 -8.1107 0.150324 3.36111 0.327882 0.327882 -1 "insufficient individual entries"
2217 138 277 15 group_fallback nan -8.1107 -8.1107 0.150324 3.36111 0.327882 0.327882 -1 "insufficient individual entries"
2218 138 277 38 group_fallback nan -8.1107 -8.1107 0.150324 3.36111 0.327882 0.327882 -1 "insufficient individual entries"
2219 138 277 13 group_fallback nan -8.1107 -8.1107 0.150324 3.36111 0.327882 0.327882 -1 "insufficient individual entries"
2220 138 277 257 individual_fit -8.01896 -8.1107 -7.70495 0.428936 3.04001 0.733631 12.2604 0 "valid constrained fit"
2221 138 277 0 unused nan -8.1107 nan nan nan 0 0 -1 "known unused pixel"
2222 138 277 658 individual_fit -7.98628 -8.1107 -7.8258 0.298 3.44577 0.612779 10.8395 0 "valid constrained fit"
2223 138 277 29 group_fallback nan -8.1107 -8.1107 0.150324 3.36111 0.327882 0.327882 -1 "insufficient individual entries"
2224 139 278 25 group_fallback nan -5.55216 -5.55216 0.855224 5.66329 2.88642 2.88642 -1 "insufficient individual entries"
2225 139 278 14 group_fallback nan -5.55216 -5.55216 0.855224 5.66329 2.88642 2.88642 -1 "insufficient individual entries"
2226 139 278 22 group_fallback nan -5.55216 -5.55216 0.855224 5.66329 2.88642 2.88642 -1 "insufficient individual entries"
2227 139 278 0 unused nan -5.55216 nan nan nan 0 0 -1 "known unused pixel"
2228 139 278 38 group_fallback nan -5.55216 -5.55216 0.855224 5.66329 2.88642 2.88642 -1 "insufficient individual entries"
2229 139 278 29 group_fallback nan -5.55216 -5.55216 0.855224 5.66329 2.88642 2.88642 -1 "insufficient individual entries"
2230 139 278 149 individual_fit -9.6053 -5.55216 -7.55216 0.45617 1.51436 0.886421 12.3608 0 "valid constrained fit"
2231 139 278 116 group_fallback -2.98393 -5.55216 -5.55216 0.855224 5.66329 2.88642 8.45266 0 "individual constrained fit failed quality criteria"
2232 139 279 0 group_fallback nan -8.11951 -8.11951 0.11925 3.10588 0.31907 0.31907 -1 "insufficient individual entries"
2233 139 279 127 group_fallback -7.77971 -8.11951 -8.11951 0.11925 3.10588 0.31907 10.1359 0 "individual constrained fit failed quality criteria"
2234 139 279 180 individual_fit -7.66513 -8.11951 -7.31059 0.325342 1.8581 1.12799 10.2577 0 "valid constrained fit"
2235 139 279 360 individual_fit -7.81428 -8.11951 -7.00689 0.450248 2.69258 1.43168 10.3367 0 "valid constrained fit"
2236 139 279 189 individual_fit -7.65381 -8.11951 -7.89582 0.418866 2.31255 0.542761 8.88769 0 "valid constrained fit"
2237 139 279 111 individual_fit -7.16958 -8.11951 -7.1458 0.625357 2.21474 1.29278 7.82825 0 "valid constrained fit"
2238 139 279 167 individual_fit -8.57075 -8.11951 -7.82101 0.370966 1.93224 0.617567 8.85903 0 "valid constrained fit"
2239 139 279 0 unused nan -8.11951 nan nan nan 0 0 -1 "known unused pixel"
2240 140 280 48 group_fallback nan -8.0556 -8.0556 0.0651734 3.24632 0.382973 0.382973 -1 "insufficient individual entries"
2241 140 280 410 individual_fit -7.92711 -8.0556 -7.63484 0.368972 3.1214 0.803735 2.29362 0 "valid constrained fit"
2242 140 280 545 individual_fit -7.81467 -8.0556 -7.59491 0.235379 2.44768 0.843667 4.09707 0 "valid constrained fit"
2243 140 280 0 unused nan -8.0556 nan nan nan 0 0 -1 "known unused pixel"
2244 140 280 543 group_fallback -8.4221 -8.0556 -8.0556 0.0651734 3.24632 0.382973 2.67663 0 "individual constrained fit failed quality criteria"
2245 140 280 785 individual_fit -7.8568 -8.0556 -7.20211 0.421562 3.57486 1.23647 3.9251 0 "valid constrained fit"
2246 140 280 575 individual_fit -7.68453 -8.0556 -7.51062 0.33435 3.12549 0.927957 3.80943 0 "valid constrained fit"
2247 140 280 318 group_fallback -7.73356 -8.0556 -8.0556 0.0651734 3.24632 0.382973 3.32285 0 "individual constrained fit failed quality criteria"
2248 140 281 142 individual_fit -7.7756 -7.76597 -7.5115 0.528541 2.43465 0.927078 3.75291 0 "valid constrained fit"
2249 140 281 172 group_fallback -8.02808 -7.76597 -7.76597 0.152416 3.35226 0.672603 0.795026 0 "individual constrained fit failed quality criteria"
2250 140 281 99 group_fallback nan -7.76597 -7.76597 0.152416 3.35226 0.672603 0.672603 -1 "insufficient individual entries"
2251 140 281 231 group_fallback -7.64229 -7.76597 -7.76597 0.152416 3.35226 0.672603 2.37451 0 "individual constrained fit failed quality criteria"
2252 140 281 116 group_fallback -6.59507 -7.76597 -7.76597 0.152416 3.35226 0.672603 0.672603 0 "individual constrained fit failed quality criteria"
2253 140 281 30 group_fallback nan -7.76597 -7.76597 0.152416 3.35226 0.672603 0.672603 -1 "insufficient individual entries"
2254 140 281 0 unused nan -7.76597 nan nan nan 0 0 -1 "known unused pixel"
2255 140 281 94 group_fallback nan -7.76597 -7.76597 0.152416 3.35226 0.672603 0.672603 -1 "insufficient individual entries"
2256 141 282 10 group_fallback nan -8.40982 -8.40982 0.0946577 3.64346 0.0287558 0.0287558 -1 "insufficient individual entries"
2257 141 282 290 individual_fit -8.25279 -8.40982 -8.36047 0.433918 3.50069 0.0781068 1.31051 0 "valid constrained fit"
2258 141 282 218 individual_fit -9.57406 -8.40982 -8.94861 0.995364 3.91231 -0.510032 2.78336 0 "valid constrained fit"
2259 141 282 0 unused nan -8.40982 nan nan nan 0 0 -1 "known unused pixel"
2260 141 282 191 individual_fit -6.87768 -8.40982 -7.42266 0.489059 2.55705 1.01591 -0.0854646 0 "valid constrained fit"
2261 141 282 481 individual_fit -8.2815 -8.40982 -8.2287 0.25303 2.99016 0.209875 0.429516 0 "valid constrained fit"
2262 141 282 549 individual_fit -8.51801 -8.40982 -8.49126 0.244596 2.84441 -0.0526846 -0.901416 0 "valid constrained fit"
2263 141 282 432 individual_fit -8.73714 -8.40982 -8.47803 0.309791 2.69349 -0.039452 0.541435 0 "valid constrained fit"
2264 141 283 299 individual_fit -8.82145 -9.85397 -9.13026 0.653713 3.09692 -0.691682 0.310123 0 "valid constrained fit"
2265 141 283 147 individual_fit -10.6016 -9.85397 -10.1481 0.549188 2.02541 -1.70947 -1.70947 0 "valid constrained fit"
2266 141 283 53 group_fallback nan -9.85397 -9.85397 0.21983 3.1672 -1.41539 -1.41539 -1 "insufficient individual entries"
2267 141 283 64 group_fallback nan -9.85397 -9.85397 0.21983 3.1672 -1.41539 -1.41539 -1 "insufficient individual entries"
2268 141 283 23 group_fallback nan -9.85397 -9.85397 0.21983 3.1672 -1.41539 -1.41539 -1 "insufficient individual entries"
2269 141 283 73 group_fallback nan -9.85397 -9.85397 0.21983 3.1672 -1.41539 -1.41539 -1 "insufficient individual entries"
2270 141 283 57 group_fallback nan -9.85397 -9.85397 0.21983 3.1672 -1.41539 -1.41539 -1 "insufficient individual entries"
2271 141 283 0 unused nan -9.85397 nan nan nan 0 0 -1 "known unused pixel"
2272 142 284 336 individual_fit -8.72894 -8.36449 -8.53363 0.379337 2.89442 -0.0950568 -3.07526 0 "valid constrained fit"
2273 142 284 597 individual_fit -7.89079 -8.36449 -7.93434 0.292322 2.95795 0.504242 -2.56992 0 "valid constrained fit"
2274 142 284 520 individual_fit -7.89306 -8.36449 -8.00362 0.282242 2.51057 0.434954 1.6998 0 "valid constrained fit"
2275 142 284 0 group_fallback nan -8.36449 -8.36449 0.0857451 3.89558 0.0740844 0.0740844 -1 "insufficient individual entries"
2276 142 284 377 group_fallback -9.45038 -8.36449 -8.36449 0.0857451 3.89558 0.0740844 0.0620594 0 "individual constrained fit failed quality criteria"
2277 142 284 617 individual_fit -8.12315 -8.36449 -8.53301 0.498879 3.78411 -0.0944338 0.446579 0 "valid constrained fit"
2278 142 284 560 individual_fit -8.02033 -8.36449 -8.48656 0.352396 3.14332 -0.0479843 0.106874 0 "valid constrained fit"
2279 142 284 0 unused nan -8.36449 nan nan nan 0 0 -1 "known unused pixel"
2280 142 285 186 group_fallback -7.44382 -8.1127 -8.1127 0.137132 4.18471 0.32588 2.48122 0 "individual constrained fit failed quality criteria"
2281 142 285 270 individual_fit -7.7415 -8.1127 -7.76046 0.392681 2.08343 0.678119 -1.61247 0 "valid constrained fit"
2282 142 285 400 individual_fit -7.28296 -8.1127 -7.73475 0.5824 3.81276 0.703831 1.10237 0 "valid constrained fit"
2283 142 285 0 unused nan -8.1127 nan nan nan 0 0 -1 "known unused pixel"
2284 142 285 276 group_fallback -7.24065 -8.1127 -8.1127 0.137132 4.18471 0.32588 3.9776 0 "individual constrained fit failed quality criteria"
2285 142 285 161 individual_fit -8.92921 -8.1127 -9.04623 0.507791 2.51567 -0.607657 0.287058 0 "valid constrained fit"
2286 142 285 109 individual_fit -9.30721 -8.1127 -7.00205 0.178714 0.64723 1.43652 1.43652 0 "valid constrained fit"
2287 142 285 0 group_fallback nan -8.1127 -8.1127 0.137132 4.18471 0.32588 0.32588 -1 "insufficient individual entries"
2288 143 286 39 group_fallback nan -8.40644 -8.40644 0.135303 2.85872 0.0321377 0.0321377 -1 "insufficient individual entries"
2289 143 286 49 group_fallback nan -8.40644 -8.40644 0.135303 2.85872 0.0321377 0.0321377 -1 "insufficient individual entries"
2290 143 286 31 group_fallback nan -8.40644 -8.40644 0.135303 2.85872 0.0321377 0.0321377 -1 "insufficient individual entries"
2291 143 286 29 group_fallback nan -8.40644 -8.40644 0.135303 2.85872 0.0321377 0.0321377 -1 "insufficient individual entries"
2292 143 286 15 group_fallback nan -8.40644 -8.40644 0.135303 2.85872 0.0321377 0.0321377 -1 "insufficient individual entries"
2293 143 286 329 group_fallback -8.39725 -8.40644 -8.40644 0.135303 2.85872 0.0321377 -3.3665 0 "individual constrained fit failed quality criteria"
