event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
109	0	0	1	938	58	23.5353257973	30.7199270108	35.0256482932	9.055
109	0	0	2	2284	142	23.5353257973	29.3946470099	33.7003682922	9.748
110	0	0	1	429	26	16.4190531797	28.4814240874	31.4852434235	17.102
110	0	0	2	1775	110	16.4190531797	31.1885911818	34.1924105179	13.969
111	0	0	1	433	27	18.2061141914	30.6010602637	33.931817357	6.173
111	0	0	2	1781	111	18.2061141914	29.7381494662	33.0689065596	14.63
112	0	0	1	264	16	24.2087608294	28.2041301053	32.633054422	6.094
112	0	0	2	1608	100	24.2087608294	29.6055349302	34.0344592468	12.158
113	0	0	1	437	27	22.4592316365	31.0235522721	35.1324051716	10.898
113	0	0	2	1783	111	22.4592316365	30.9492588652	35.0581117648	15.559
114	0	0	1	432	27	18.1183117461	29.1639788981	32.4786727824	6.866
114	0	0	2	1779	111	18.1183117461	29.4548096465	32.7695035309	5.528
115	0	0	1	430	26	21.2900943955	29.6572046335	33.5521671818	16.598
115	0	0	2	1776	111	21.2900943955	32.541125466	36.4360880143	9.654
116	0	0	1	430	26	23.8724344351	28.9488801279	33.3162744821	9.843
116	0	0	2	1777	111	23.8724344351	29.8390871058	34.2064814599	10.598
117	0	0	1	429	26	16.5771330941	34.2975944672	37.3303340765	8.52
117	0	0	2	1774	110	16.5771330941	33.640285366	36.6730249753	11.149
118	0	0	1	434	27	17.6424109796	29.9428080297	33.1704372149	8.441
118	0	0	2	1781	111	17.6424109796	33.5913473742	36.8189765595	9.905
119	0	0	1	1021	63	23.3319928895	25.5169044886	29.7854265907	11.496
119	0	0	2	2365	147	23.3319928895	30.6419096969	34.9104317989	5.685
120	0	0	1	1229	76	21.6330867911	27.7466150881	31.704327125	9.528
120	0	0	2	2580	161	21.6330867911	29.9969824593	33.9546944962	13.023
121	0	0	1	1021	63	23.3001399649	30.4327060692	34.6954007688	12.189
121	0	0	2	2368	148	23.3001399649	29.7058948368	33.9685895364	9.118
122	0	0	1	439	27	17.9434192062	30.5654710088	33.8481687977	5.937
122	0	0	2	1783	111	17.9434192062	31.8826295234	35.1653273123	5.937
123	0	0	1	1095	68	17.1162078818	31.4060673939	34.5374292108	5.59
123	0	0	2	2444	152	17.1162078818	33.4280746054	36.5594364223	15.496
124	0	0	1	433	27	16.0680195736	29.6876762131	32.6272749439	4.441
124	0	0	2	1781	111	16.0680195736	27.4323221184	30.3719208492	8.362
125	0	0	1	430	26	18.8499208608	32.4735778524	35.9221175548	10.378
125	0	0	2	1776	111	18.8499208608	33.4299675728	36.8785072752	8.504
126	0	0	1	487	30	20.7930460601	29.71522053	33.5192494912	6.646
126	0	0	2	1832	114	20.7930460601	31.4859583918	35.2899873531	8.031
127	0	0	1	430	26	19.535079664	32.8783359929	36.4522235603	11.969
127	0	0	2	1775	110	19.535079664	32.0095587192	35.5834462866	8.803
128	0	0	1	430	26	17.9636799316	28.9429127308	32.229317162	11.275
128	0	0	2	1776	111	17.9636799316	29.6087464718	32.8951509031	10
129	0	0	1	430	26	19.117971986	30.5574817629	34.0550606604	12.977
129	0	0	2	1776	111	19.117971986	31.5510502841	35.0486291816	14.961
130	0	0	1	430	26	17.1810356148	29.0487263732	32.1919482405	5.212
130	0	0	2	1776	111	17.1810356148	27.0153143385	30.1585362058	8.157
131	0	0	1	375	23	29.1276687584	27.7866277485	33.1154523571	12.598
131	0	0	2	1720	107	29.1276687584	25.0112537852	30.3400783937	19.842
132	0	0	1	438	27	18.4797835156	32.3876756653	35.7684997874	9.244
132	0	0	2	1783	111	18.4797835156	32.1856787778	35.5665028999	6.866
133	0	0	1	822	51	19.0896294672	30.6345991111	34.126992825	4.126
133	0	0	2	2166	135	19.0896294672	29.0892977701	32.581691484	13.181
134	0	0	1	488	30	23.5085523605	29.8652884676	34.1661116255	10.803
134	0	0	2	1835	114	23.5085523605	28.1155249125	32.4163480704	7.527
135	0	0	1	434	27	24.0491305387	30.30198438	34.7017047865	5.024
135	0	0	2	1781	111	24.0491305387	30.1154791931	34.5151995996	10.977
136	0	0	1	439	27	20.5945749612	28.8065457082	32.5742649433	6.914
136	0	0	2	1784	111	20.5945749612	30.4007549166	34.1684741517	12.063
137	0	0	1	429	26	16.1777711823	29.9518485337	32.9115260109	11.78
137	0	0	2	1775	110	16.1777711823	32.1473646576	35.1070421349	7.15
139	0	0	1	380	23	18.8464773612	32.0043217328	35.4522314567	4.567
139	0	0	2	1727	107	18.8464773612	33.5759337285	37.0238434524	7.071
140	0	0	1	1227	76	27.3833452731	29.7022094595	34.7119150205	9.559
140	0	0	2	2579	161	27.3833452731	29.6584501325	34.6681556934	11.118
141	0	0	1	438	27	19.6923598057	30.2676431605	33.870304685	7.055
141	0	0	2	1775	110	19.6923598057	30.0721377308	33.6747992553	7.229
142	0	0	1	932	58	28.3583611811	27.5301839391	32.7182659025	12.992
142	0	0	2	2276	142	28.3583611811	29.3927422857	34.5808242491	6.63
143	0	0	1	1006	62	31.599127969	30.2962907546	36.077261835	9.905
143	0	0	2	2351	146	31.599127969	30.4694010966	36.250372177	4.189
144	0	0	1	429	26	18.4523014981	32.506787517	35.8825838818	10.094
144	0	0	2	1776	111	18.4523014981	32.9455657845	36.3213621492	6.504
145	0	0	1	439	27	16.3050705115	30.405236746	33.3882032754	12.724
145	0	0	2	1784	111	16.3050705115	31.5249813281	34.5079478575	8.441
146	0	0	1	1093	68	21.8382660364	32.9373364575	36.932585457	7.59
146	0	0	2	2441	152	21.8382660364	32.8634994581	36.8587484576	10.662
147	0	0	1	238	14	25.6960666271	28.4730785071	33.1741012124	6.22
147	0	0	2	1580	98	25.6960666271	22.7015330424	27.4025557477	5.276
148	0	0	1	429	26	20.2236318747	29.0095570246	32.7094132713	12.472
148	0	0	2	1776	111	20.2236318747	31.3990487697	35.0989050164	6.992
149	0	0	1	438	27	15.5718266414	29.1449018725	31.9937235099	9.874
149	0	0	2	1784	111	15.5718266414	31.5791909342	34.4280125716	5.937
151	0	0	1	431	26	16.180552171	27.945435253	30.9056215043	13.748
151	0	0	2	1777	111	16.180552171	30.5173067088	33.47749296	9.717
152	0	0	1	513	32	23.3107889804	30.9455417535	35.2101846604	4.283
152	0	0	2	1860	116	23.3107889804	31.2761838093	35.5408267162	8.252
153	0	0	1	417	26	18.7563497619	33.9875956856	37.4190168202	11.197
153	0	0	2	1764	110	18.7563497619	31.7075982591	35.1390193937	4.409
154	0	0	1	562	35	28.6157579347	29.7137622252	34.9489341965	8.378
154	0	0	2	1913	119	28.6157579347	27.9126210538	33.1477930252	5.559
155	0	0	1	205	12	23.4699214378	20.8574747238	25.1512304636	5.591
155	0	0	2	1542	96	23.4699214378	29.2151003223	33.5088560621	6.221
156	0	0	1	1006	62	22.2618153303	30.658866003	34.7316021477	6.882
156	0	0	2	2353	147	22.2618153303	30.2632001765	34.3359363212	8.63
157	0	0	1	1082	67	25.1819232921	24.9507905273	29.5577521638	6.032
157	0	0	2	2429	151	25.1819232921	25.5561539307	30.1631155671	13.496
158	0	0	1	1224	76	20.8784516228	28.989120358	32.8087740254	13.181
158	0	0	2	2575	160	20.8784516228	28.2473134574	32.0669671248	6.378
159	0	0	1	439	27	20.447839028	30.8261791606	34.5670534718	4
159	0	0	2	1784	111	20.447839028	29.7958437548	33.536718066	5.622
160	0	0	1	121	7	23.8247848916	30.5468474778	34.9055244827	9.275
160	0	0	2	1460	91	23.8247848916	31.8612493797	36.2199263846	11.008
161	0	0	1	529	33	18.4331866741	26.6457522456	30.0180516073	11.465
161	0	0	2	1876	117	18.4331866741	29.1754939089	32.5477932707	11.307
